Category,Run_ID,Sample_ID,Label,Score_Original,Score_OnlyRat,Kept_Rationales
comp.sys.ibm.pc.hardware,4,0,Normal,0.8690356016159058,0.8630942106246948,"['##d', '##6', '##x', 'errors', 'a', 'ram', 'standard', 'up', ',', '48', 'general', '[CLS]', '2', 'with', ',', 'system', 'blast', 'divide', '##group', 'is', '16', '##m', '1', 'and', 'a']"
comp.sys.ibm.pc.hardware,4,1,Normal,0.8552553653717041,0.855222225189209,"['than', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.ibm.pc.hardware,4,2,Normal,0.8577389717102051,0.8609902858734131,"['?', 'pc', 'graphics', 'that', 'm', 't', 'myself', 'looking', 'floppy', 'con', 'wrote', '(', 'will', '##kind', 'outdoor', '##m', 'fast', 'on', 'is', 'it', 't', 'to', 'doesn', 'of', 'doesn']"
comp.sys.ibm.pc.hardware,4,3,Normal,0.8670593500137329,0.8521183133125305,"['key', '100', '##c', '##ms', 'om', 'mis', '.', 'organization', 'wanted', 'sim', 'pc', '@', 'u', '##w', 'atm', '##w', '.', 'u', 'subject', 'for', 'and', '.', '100', 'for', ',']"
comp.sys.ibm.pc.hardware,4,4,Normal,0.8643723726272583,0.8521130681037903,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.ibm.pc.hardware,4,197,Anomaly,0.8663289546966553,0.8610018491744995,"['tune', '##r', '##a', 'an', 'section', 'does', 'to', 'i', 'would', '##ces', 'to', 'like', 'old', '.', '/', '[CLS]', '$', 'new', '.', 'the', '##onic', 'as', '850', 'condition', 'not']"
comp.sys.ibm.pc.hardware,4,198,Anomaly,0.8587016463279724,0.8661984205245972,"['^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^', '^']"
comp.sys.ibm.pc.hardware,4,199,Anomaly,0.8602172136306763,0.8532404899597168,"['check', 'ed', 'fa', 'be', 'ai', '450', 'fore', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.ibm.pc.hardware,4,200,Anomaly,0.8744292259216309,0.8533143997192383,"['##x', 'ci', '^', '.', 'asks', 'va', ';', ')', 'ride', '##m', '##t', 'owner', 'again', 't', 'bill', 'xl', 'monster', '""', '##shot', 'never', 'as', 'to', 'torque', 's', 'guys']"
comp.sys.ibm.pc.hardware,4,201,Anomaly,0.8681650757789612,0.8634674549102783,"['will', 'gray', '2', '-', 'metal', '22', 'case', 'levels', 'ds', 'camera', 'share', 'as', ',', 'of', 'will', 'case', 'mini', 'signal', '##ris', 'mac', '256', 'moved', 'boards', 'will', 'come']"
comp.sys.mac.hardware,0,0,Normal,0.7617627382278442,0.7847011089324951,"['!', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,0,1,Normal,0.7601795196533203,0.7715465426445007,"['mail', '[CLS]', 'question', 'monitor', 'to', 'james', '##s', 'up', 'to', 'a', 'to', ':', 'power', 'run', '.', 'my', 'i', ',', 'from', 'them', '##w', '##ga', 'the', 'want', 'them']"
comp.sys.mac.hardware,0,2,Normal,0.7539510726928711,0.7708373665809631,"[""'"", 'isn', '[CLS]', '610', 'well', 'i', '.', 'same', 'mx', 'to', '##ams', ',', 'vr', 'enter', 'problem', 'mag', ',', 'really', 'monitor', 'switch', 'monitor', 'for', 'adapt', 'my', 'new']"
comp.sys.mac.hardware,0,3,Normal,0.7608733177185059,0.754408061504364,"['[SEP]', '.', 'one', 'i', 'of', 'the', 'info', '170', 'm', 'i', '.', 'so', 'real', 'i', 'work', 'me', 'for', 'unit', '[CLS]', 'from', 'hoping', 'to', 'to', 's', 'my']"
comp.sys.mac.hardware,0,4,Normal,0.7570388317108154,0.7505958676338196,"['[SEP]', 'help', 'don', 'and', 'know', 'i', '.', 'begin', 't', 'where', 'worked', '.', '##write', '.', 'for', '[CLS]', 'until', 'daughter', 'diagnostic', ',', 'from', 'ii', 'but', 'tries', 'message']"
comp.sys.mac.hardware,0,193,Anomaly,0.7566350102424622,0.7380836606025696,"['[SEP]', 'i', '.', '.', 'working', 'and', 'out', 'to', 'cellular', 'phone', 'can', 'whether', 'working', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,0,194,Anomaly,0.7589477896690369,0.751130223274231,"['[SEP]', '[CLS]', 'i', 'about', '.', '.', 'near', 'hitting', 'to', 'several', 'vision', 'of', 'with', 'dominance', 'a', '.', 'far', '.', 'so', 'read', 'for', 'bad', 'were', 'to', 'on']"
comp.sys.mac.hardware,0,195,Anomaly,0.753612220287323,0.7539259195327759,"['[SEP]', '[CLS]', 'key', '.', 'the', 'run', 'up', 'try', 'to', '##sible', 'that', 'proliferation', 'better', 'and', 'build', 'library', 'your', 'stuff', 'university', 'to', 'knowledge', 'yourself', 'steps', 'in', 'clancy']"
comp.sys.mac.hardware,0,196,Anomaly,0.7515586614608765,0.7401652336120605,"['[CLS]', '_', '/', '_', '/', '_', '/', 'help', 'to', '/', 'i', '_', '[SEP]', 'sent', 'thank', '/', '-', '_', '_', '_', '_', '_', '|', '_', '_']"
comp.sys.mac.hardware,0,197,Anomaly,0.7650853991508484,0.773748517036438,"['in', 'i', 'proportion', 'influence', 'organization', 'cooperate', 'of', 'to', '[CLS]', 'nr', 'an', 'with', '##a', 'may', 'organization', 'which', '-', 'of', 'the', 'strength', '.', 'has', 'why', 'passion', 'of']"
comp.sys.mac.hardware,1,0,Normal,0.8725928068161011,0.8340590000152588,"['cpu', '!', 'got', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,1,1,Normal,0.8472921848297119,0.839819073677063,"['want', 'john', 'mail', '.', 'the', 'get', 'a', 'question', 'to', 'run', 'monitor', '##book', 'companion', ""'"", 'hold', 'i', 'for', 'advance', 'cable', 'computer', 'a', 'cable', 'buy', ""'"", '[CLS]']"
comp.sys.mac.hardware,1,2,Normal,0.8409732580184937,0.8376666307449341,"[""'"", '.', 'alpha', 'as', 'well', '.', 'appear', 'a', '.', 'scrolling', 'return', 'plug', 'window', 'resolution', 'enter', 'adapt', 'configuration', '610', 'ago', '##ris', 'bad', 'through', 'monitor', 'model', 'in']"
comp.sys.mac.hardware,1,3,Normal,0.8457499742507935,0.8289484977722168,"['.', 'from', 'ram', 'posting', 'info', '##mb', 'going', 'group', 'unit', 'drag', 'the', ""'"", 'way', 'hoping', 'latest', ""'"", '##mb', 'a', 'work', 'get', 'best', 'ram', 'trying', 'm', 'i']"
comp.sys.mac.hardware,1,4,Normal,0.840722918510437,0.8261888027191162,"['mac', 'act', 'for', 't', 'mode', 'image', 'tries', 'port', 'don', 'cable', 'printing', 'cable', ""'"", 'message', 'not', 'printing', '##writer', 'but', '.', 'the', 'print', 'moved', 'comes', 'printing', 'm']"
comp.sys.mac.hardware,1,193,Anomaly,0.8475991487503052,0.8381763696670532,"['com', '##com', 'a', 'net', 'boxer', '.', '[CLS]', '##spar', '-', '-', '-', 'piss', '##ker', '-', '.', 'joe', 'split', 'list', 'rb', 'certainly', 'contingent', 'but', '@', '-', 'pas']"
comp.sys.mac.hardware,1,194,Anomaly,0.8470765352249146,0.8467010259628296,"['.', '##pres', 'uphold', 'because', 'what', 'action', 'culture', '##y', 'culture', 'state', '.', 'to', 'as', 'and', '.', 'actions', 'opposes', 'in', 'the', 'the', 'that', 'learned', 'an', 'opposes', 'of']"
comp.sys.mac.hardware,1,195,Anomaly,0.8454614877700806,0.8070977926254272,"['carrying', 'battery', 'red', '##o', 'date', '$', 'class', '#', '&', 'time', '.', 'timer', 'rated', 'in', 'consumer', 'fully', 'stamp', 'reports', 'ob', 'automatic', 'eye', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,1,196,Anomaly,0.8532071113586426,0.8371834754943848,"['i', 'not', '(', 'that', 'pick', 'so', 's', 'and', 'so', '.', ""'"", 'someone', 'comment', ""'"", ""'"", ""'"", 'for', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,1,197,Anomaly,0.8473713397979736,0.838927149772644,"['or', 'true', 'true', 'wooden', '##rose', 'roof', 'the', 'maybe', 'plan', 'suicide', 'fire', 'how', 'tanks', 'knocking', 'wall', 'internal', 'der', 'started', 'the', 'interview', ',', 'caused', 'collapse', 'fbi', 'just']"
comp.sys.mac.hardware,2,0,Normal,0.7671141624450684,0.6817528009414673,"['mac', '!', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,2,1,Normal,0.7385058999061584,0.6804143190383911,"['mail', '.', 'monitor', 'question', '.', 'guess', '##s', ':', 'sv', 'for', 'cable', 'run', 'exact', '160', 'hold', 'tell', '##book', '.', '.', 'cable', 'need', 'can', 'connect', 'and', 'how']"
comp.sys.mac.hardware,2,2,Normal,0.7373246550559998,0.6844443082809448,"[""'"", 'return', 'problem', 'as', 'm', 'bad', 'or', '##ams', 'having', 'well', '610', '.', 'word', 'same', '##f', 'cent', 'fine', 'guess', 'vr', '.', 'mag', 'mx', 'monitor', '512', '##ging']"
comp.sys.mac.hardware,2,3,Normal,0.748510479927063,0.6826227307319641,"['##mb', '##mb', 'best', 'unit', 'posting', 'latest', '170', '?', 'info', 'ram', 'real', 'i', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,2,4,Normal,0.7389986515045166,0.6794931888580322,"['urgent', 'cable', 'mac', 'mac', 'cable', 'begin', 'print', 'image', '.', 'dos', 'port', 'worked', 'diagnostic', '!', '##a', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,2,193,Anomaly,0.7439532279968262,0.6676754355430603,"['db', '5', '.', '.', '5', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,2,194,Anomaly,0.7331357002258301,0.7288769483566284,"['[SEP]', 'literary', 'tradition', 'narrative', 'excellent', '##ment', 'reason', 'dial', 'r', 'note', 'abraham', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,2,195,Anomaly,0.7329311370849609,0.6806727647781372,"['a', 'skip', 'suppose', 'regular', 'point', 'figure', '##text', 'tops', 'add', 'that', 'office', 'based', 'naive', '##text', 'copper', 'time', ',', 'telephone', '##tream', 'couple', 'inches', ""'"", 'plain', 'bug', '##ize']"
comp.sys.mac.hardware,2,196,Anomaly,0.7358319163322449,0.6835739016532898,"['to', '-', '-', '##lika', '##d', 'screen', 'solution', '-', '-', '-', 'on', 'hard', 'be', '-', 'like', 'this', 'done', '3', '-', '2', 'can', '.', 'to', 'should', 'a']"
comp.sys.mac.hardware,2,197,Anomaly,0.7365378141403198,0.7294281721115112,"['[SEP]', 'bo', 'bo', '##v', 'poly', '##ibe', 'mail', 'flex', 'converted', 'three', '##q', 'convert', 'ray', '##ray', 'po', '##rland', '.', 'vivid', 'forgot', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,0,Normal,0.6166324615478516,0.5813688039779663,"['[CLS]', 'have', 'a', '!', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,1,Normal,0.6014242768287659,0.5801149606704712,"['[CLS]', '.', '.', '.', 'john', 'the', 'reply', 'is', 'monitor', 'a', '.', '##s', 'here', 'my', '.', 'james', '.', '160', 'for', 'to', 'can', 'a', 'from', 'must', 'not']"
comp.sys.mac.hardware,3,2,Normal,0.5906282663345337,0.5859805345535278,"['[CLS]', ""'"", 'a', 'as', 'is', 'to', '16', '##ams', 'discovered', 'smaller', 'or', 'while', 'in', 'hope', 'is', 'or', 'after', 'of', 'return', '(', 'having', 'well', 'really', 'the', ':']"
comp.sys.mac.hardware,3,3,Normal,0.5968170762062073,0.5802712440490723,"['group', 'posting', 'this', ""'"", 'm', 'from', 'to', 'for', 'me', 'real', 'i', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,4,Normal,0.592837929725647,0.5789188742637634,"['help', 'has', 'i', 'urgent', 'or', 'print', '.', 'are', '30', 'still', 'a', 'don', 'for', 'still', 'from', 'the', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,193,Anomaly,0.5932790040969849,0.586279034614563,"['^', '[CLS]', '^', '^', '^', '^', 'with', '^', 'of', '^', 'a', 'voiced', 'owners', 'see', 'discontent', 'diamond', '##dra', 'strange', 'share', 'trails', 'strong', 'have', '^', 'the', 'or']"
comp.sys.mac.hardware,3,194,Anomaly,0.5943683981895447,0.5859287977218628,"['[CLS]', '""', 'sounding', 'i', 'were', 'description', ':', 'otherwise', ')', 'for', 'after', '/', 'ran', 'got', 'was', 'but', 'card', 'fits', 'are', '""', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,195,Anomaly,0.6148837804794312,0.6136771440505981,"['[CLS]', '[SEP]', 'k', 'korea', 'australia', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,196,Anomaly,0.600218653678894,0.5788673162460327,"['j', 'known', 'well', 'is', 'data', '##ing', 'decidedly', ',', 'scientific', 'is', '-', 'of', 'of', 'agenda', 's', 'well', ""'"", 'the', 'known', 'dr', 'likewise', 'her', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,3,197,Anomaly,0.5912413001060486,0.5843386054039001,"['[CLS]', 'the', 'bacon', 'the', 'e', 'meal', '(', 'g', 'from', 'and', 'or', 'from', 'of', '-', ',', '-', '.', '.', 'barbecue', 'may', 'one', 'fat', '.', 'counter', '##op']"
comp.sys.mac.hardware,4,0,Normal,0.7374616861343384,0.729114294052124,"['!', '!', 'got', 'cpu', '[CLS]', '!', 'mac', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,1,Normal,0.7352639436721802,0.7223565578460693,"['.', '.', 'john', '.', '.', 'monitor', '.', 'reply', '##s', '.', 'is', 'them', 'run', 'must', 'ok', 'get', 'i', 'more', 'question', 'can', 'engineering', 'i', 'my', 'for', 'much']"
comp.sys.mac.hardware,4,2,Normal,0.7349516153335571,0.7251812815666199,"[""'"", 'm', 'problem', '.', 'having', '.', 'as', 'mag', 'bad', '.', 'mb', 'it', 'return', '512', 'same', 'ago', 'scrolling', 'cent', 'monitor', 'or', 'window', 'discovered', 'word', '##ging', 'after']"
comp.sys.mac.hardware,4,3,Normal,0.7363364100456238,0.7245113849639893,"['posting', 'info', 'ram', 'ram', 'cost', 'find', 'best', 'this', 'real', 'm', 'group', 'users', '[CLS]', ""'"", '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,4,Normal,0.7428889274597168,0.7241726517677307,"['mac', 'diagnostic', 'port', 'moved', 'a', 'comes', 'still', 'mac', '##s', 'printing', 'cable', 'printing', 'begin', '##write', 'm', '[CLS]', 'image', 'bought', 'cable', 'printing', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,193,Anomaly,0.7258546352386475,0.7203205823898315,"['help', 'xl', '##ma', 'based', '?', 'about', 'color', '##oca', 'correct', 'example', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,194,Anomaly,0.7380510568618774,0.7217951416969299,"['have', 'been', 'notice', 'been', 'of', '""', 'supporters', 'upgrading', '=', 'week', 'to', 'as', 'copies', 'after', 'distribution', 'here', '""', '##falls', 'upgrade', 'you', '=', 'pathetic', '##ment', 'dos', 'playing']"
comp.sys.mac.hardware,4,195,Anomaly,0.7349629402160645,0.7314887046813965,"['hope', '##42', '##aq', '##th', 'nolan', 'end', 'still', 'hoped', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,196,Anomaly,0.7430053949356079,0.7241998314857483,"['effective', 'think', 'i', 'abs', '.', '##tine', 'proven', 'drugs', 'sent', '""', 'sand', 'regarding', 'lot', 'was', '##nce', 'in', 'liberal', 'education', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.sys.mac.hardware,4,197,Anomaly,0.7366543412208557,0.7267107367515564,"['get', 'm', 'looking', '##20', 'sharp', 'chip', 'always', 'you', '62', 'i', 'connector', 'expansion', '5', 'pin', 'inch', 'inch', '##ettes', 'email', 'ram', 'a', '4', 'what', 'the', 'old', 'his']"
comp.windows.x,0,0,Normal,0.6868059635162354,0.6849817633628845,"['[SEP]', ',', 'found', 'if', 'alarm', 'xv', 'false', 'lab', 'has', '##es', 'not', 'fled', 'real', 'office', 'another', 'cage', 'escaped', ',', 'is', '##ten', 'export', 'not', 'drill', 'hatch', 'thing']"
comp.windows.x,0,1,Normal,0.6933287382125854,0.6854177713394165,"['advance', '##is', 'completed', 'does', 'm', 'program', '##wind', 'are', '-', 'work', 'problem', '##wind', 'is', 'run', '[SEP]', 'do', '1', 'x', 'it', 'classic', 'with', 'compiled', '##win', 'but', 'but']"
comp.windows.x,0,2,Normal,0.6963163614273071,0.7444345951080322,"['##os', 'color', 'recently', '##ulator', 'copy', 'ed', 'of', 'obtained', 'program', '##u', '##ows', '##class', '_', '##s', 'open', 'colour', 'has', '##wi', '##efined', '##hell', '3', 'und', 'on', '##dget', 'previous']"
comp.windows.x,0,3,Normal,0.6987128257751465,0.7304437160491943,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,0,4,Normal,0.6941294074058533,0.7290072441101074,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,0,198,Anomaly,0.6972969770431519,0.7504345178604126,"['s', ""'"", 'on', 'treatment', 'forum', ""'"", 'discussion', 'com', 'been', 'brain', 's', 'patients', 'decision', 'on', 'there', '##mission', 'chemotherapy', 'g', '##bla', 'is', 'treatment', 'forum', '##sto', 'bu', 'this']"
comp.windows.x,0,199,Anomaly,0.6847532987594604,0.7476998567581177,"['fans', 'real', 'since', 'that', 'team', 'discussion', 'was', 'were', 'how', ""'"", 'discuss', 'troubled', 'team', 'early', 'extent', 'pens', 'fan', 'pittsburgh', 'on', 'to', 'i', 'i', 'true', 'a', 'required']"
comp.windows.x,0,200,Anomaly,0.6837426424026489,0.7260630130767822,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,0,201,Anomaly,0.6872683167457581,0.7413631677627563,"['##hor', 'riddle', 'of', 'christianity', 'few', ':', 'pepsi', 'take', 'christians', 'street', 'cheap', 'riddle', 'none', 'lim', 'apologies', ':', 'amazing', 'cola', 'answer', 'with', 'famous', 'jerusalem', 'light', 'the', '.']"
comp.windows.x,0,202,Anomaly,0.6813116073608398,0.7497716546058655,"['dry', 'nasa', '##den', 'print', 'vein', 'still', 'this', 'ames', 'world', 'real', 'safety', 'have', 'live', '##fer', 'insisting', 't', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,1,0,Normal,0.51922607421875,0.516618013381958,"['not', 'another', 'not', ',', '[CLS]', ""'"", '.', 'direction', '.', 'mit', '##k', 'fled', 'cleaning', 'was', 'in', 'over', 'll', 'nearly', ',', '.', 'certainly', 'thing', 'me', '.', 'heading']"
comp.windows.x,1,1,Normal,0.5174411535263062,0.5129116773605347,"['m', '.', ""'"", '-', 'solution', ',', '.', '2', '.', '-', '.', ',', '-', 'have', '##wind', '##win', '1', 'have', 'does', '##g', 'i', 'and', 'problem', '-', 'but']"
comp.windows.x,1,2,Normal,0.5156832933425903,0.5080305337905884,"['##os', 'recently', 'color', 'obtained', '[CLS]', 'of', '##ulator', 'have', '##u', ',', '##ows', ',', '?', 'any', 'copy', '##s', 'ed', '?', 'point', 'escape', 'can', '##dget', 'open', '##hell', 'mentioned']"
comp.windows.x,1,3,Normal,0.5202109813690186,0.5232593417167664,"['[SEP]', 'x', 's', 'connection', ')', 'domain', 'try', 'socket', 'your', '##ver', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,1,4,Normal,0.5095285177230835,0.5003122091293335,"['x', '##gol', 'was', '>', '[CLS]', 'joke', 'program', '##f', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,1,198,Anomaly,0.5153247714042664,0.5133932828903198,"['##rac', '[CLS]', 'also', 'go', ',', ',', ""'"", 'uc', 'lin', 'in', 'ever', 'ever', 'sp', 'flyers', '?', 'give', 'pass', 'mu', 'would', '.', ':', '##s', '[PAD]', '[PAD]', '[PAD]']"
comp.windows.x,1,199,Anomaly,0.5195001363754272,0.5149680972099304,"['logical', '[CLS]', 'a', ')', 'best', 'in', 'small', 'am', 'cab', 'along', '##group', '##6', 'at', 'i', 'with', 'a', 'same', 'need', 'will', ',', 'of', 'and', 'small', 'novice', 'with']"
comp.windows.x,1,200,Anomaly,0.5128892660140991,0.5110749006271362,"['try', '##rin', ',', 'to', '[CLS]', 'some', 'of', 'issue', 'i', 'will', 'do', 'divert', '##der', 'by', 'i', 'were', 'patrol', '##ene', 'solely', ',', 'that', 'in', 'their', 'occupied', 'even']"
comp.windows.x,1,201,Anomaly,0.5149256587028503,0.5183162689208984,"['those', 'texas', 'of', 'talking', 'term', 'only', 'governor', '.', 'said', 'reelection', 'pending', 's', 'specific', 'about', 'was', 'was', ',', 'and', 'by', 'no', 'une', 'appointed', 'his', '##ru', 'of']"
comp.windows.x,1,202,Anomaly,0.514372706413269,0.5097626447677612,"['recently', ""'"", '[CLS]', 've', '-', '?', ""'"", ',', 'for', 'dos', 'one', 'your', 'help', 'protect', 'that', 'know', 'thanks', 'i', 'dos', 'i', 'i', 'of', 'anyone', 'but', 'used']"
comp.windows.x,2,0,Normal,0.6797460913658142,0.6809855699539185,"['[CLS]', '.', '.', 'second', 'alarm', 'week', 'hatch', '3', 'it', 'office', 'the', 'message', 'xv', ""'"", 'be', 'finally', 'lock', 'no', 'per', 'has', 'direction', ',', '00', '*', '.']"
comp.windows.x,2,1,Normal,0.6802985668182373,0.6872031092643738,"['[SEP]', 'a', ')', 'm', '.', '7', '[CLS]', '-', '-', '-', 'solar', 'have', 'minutes', 'any', 'to', '1', 'to', 'with', '-', ""'"", '15', '2', '2', 'user', '1']"
comp.windows.x,2,2,Normal,0.6803120374679565,0.6792596578598022,"['##os', 'recently', 'obtained', 'color', '##ulator', '[CLS]', 'have', 'to', '##wind', 'copy', 'ideas', 'ed', 'on', 'anyone', 'has', 'black', 'open', '3', 'colour', 'text', 'from', 'can', '##ows', 'when', 'colour']"
comp.windows.x,2,3,Normal,0.681452214717865,0.6755944490432739,"['s', 'it', ')', 'to', '.', 'to', '[CLS]', 'rm', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
